519636416284745729	-1.95
519636445783289858	-2.85
519636475101458432	-2.63
519636504520314880	-1.67
519636536812269570	-1.50
519636566222712832	-.17
519636595477970945	.22
519636624745844736	-.78
519636653959159808	-1.31
519636683428352000	-2.40
519636712704602113	-2.41
519636742270222337	-2.52
519636771731030017	-2.43
519636800948535297	-2.85
519636830199627776	-2.07
519636859559759873	-2.52
519636889049911296	-2.20
519636918477139968	-2.86
519636948072136704	-2.73
519636977277104128	-2.87
519637006578491392	-1.35
519637035875717120	-2.96
519637065244217344	-1.14
519637094528860163	-2.50
519637124111278080	-1.50
519637153320431616	-3.77
519637182529556480	-2.72
519637212053245953	-3.31
519637241417572352	-3.95
519637270907719681	-.90
519637300519526401	-1.09
519637329900617728	-3.51
519637359143305216	-2.10
519637388566339584	-3.55
519637420216553475	-1.16
519637449450864642	-.86
519637478701948930	-3.35
519637508162740224	-2.82
519637537468334082	-.19
519637567155630080	-1.30
519637597140688896	-1.86
519637626744078338	-1.95
519637656053903362	-2.18
519637685363691520	-2.49
519637714602188802	-2.05
519637743790329857	-2.67
519637773003669504	-2.86
519637802674184192	-.56
519637832424382466	-2.55
519637861918728193	-1.30
519637891253694464	-.77
519637920655736832	-2.82
519637949990699014	-3.41
519637979334070272	-2.94
519638008622903296	-2.85
519638037852983296	-2.08
519638067250880516	-2.90
519638096703287297	-2.48
519638126172446721	-2.79
519638155515797504	-2.12
519638184733315075	-1.82
519638214156361730	-3.67
519638243596193792	-1.90
519638272977276929	-2.47
519638302387752960	-2.69
519638331869495296	-2.03
519638363758796801	-1.92
519638393274105857	-1.80
519638421828956160	-3.03
519638451277135872	-3.44
519638480645664769	-2.08
519638510009982976	-.90
519638546240393217	-.22
519638575722156033	-2.81
519638605099069440	-2.65
519638634631139330	-3.33
519638664414892033	-2.58
519638694114766850	-3.00
519638723495878657	-2.78
519638752004550657	.03
519638781217882113	-2.77
519638810783522816	-2.86
519638840173019138	-.71
519638869382164480	-2.03
519638898746466304	-3.49
519638928639266817	-3.67
519638958083280896	-.99
519638987414048768	-2.00
519639016623185922	-1.71
519639046088187904	-2.64
519639075637039104	-2.55
519639105009745920	-3.04
519639134344712193	-2.52
519639163922968576	-3.34
519639193165647873	-1.06
519639222563512320	-2.53
519639252007546880	-2.60
519639281262800896	-2.55
519639310576803840	-2.08
519639339802718208	-1.83
519639369032802305	-3.95
519639398346788864	-3.30
519639426943574016	-2.06
519639456400158721	-2.56
519639485785456642	-2.31
519639515233673217	-3.09
519639544765763584	3.05
519639574067167232	-2.17
519639603397943296	-2.06
519639632909041664	-1.31
519639662294335489	-2.64
519639691679653888	-1.65
519639721287233537	-3.79
519639750563471360	-2.73
519639780636647424	-2.51
519639809870938112	-2.58
519639840418045953	-2.46
519639870013059074	-2.17
519639899452895233	-.25
519639929010155520	-2.21
519639957594333185	-2.63
519639987071877120	-2.44
519640016553648129	-2.51
519640046165442561	.59
519640075408121856	-2.11
519640104826966016	-2.07
519640134262599681	-1.69
519640163824070657	2.16
519640193368723457	-2.69
519640222854692864	-2.67
519640252927852545	-2.00
519640282678034432	-.98
519640312205938690	-.41
519640341914210304	-2.66
519640371249152000	-1.91
519640400550567936	1.19
519640430237863936	-2.34
519640459472146432	-2.00
519640488891011072	-2.83
519640518066585601	-1.71
519640547300892674	-1.91
519640576799412225	-1.94
519640605576527874	-2.88
519640634982821888	-2.00
519640664410046464	-2.18
519640693933735937	-2.93
519640723457466370	-2.08
519640753161527300	-1.36
519640782542626817	-2.61
519640811940478977	-3.81
519640841459990530	-2.88
519640870958559232	-2.31
519640900352241664	-.98
519640929649455105	-1.57
519640959345127424	-.74
519640988663291906	-3.02
519641017926950914	-3.05
519641051443634178	-2.63
519641080778604545	-.95
519641110050639872	-.83
519641139389820928	-2.85
519641168947068928	-2.32
519641197443158016	-.54
519641226161573888	-2.81
519641255672680448	3.40
519641285137666048	-2.98
519641314627837952	-1.17
519641344218628096	.26
519641374107267073	-2.65
519641403853258753	-2.36
519641433263730689	-2.05
519641462791626752	-3.47
519641492495671297	-1.84
519641521964863489	-2.98
519641551819923457	-2.29
519641581083570177	-1.13
519641610804396032	-1.24
519678112842256386	-1.79
519678142269505536	-1.98
519678171877085185	-1.27
519678201501478913	-.83
519678231180361728	-3.30
519678260699860993	-2.28
519678290294878208	-1.78
519678319864717312	-1.28
519678349388431361	-3.13
519678379654524930	-2.78
519678409157246976	-2.89
519678437833711616	-2.76
519678467273543682	-3.47
519678496767877121	-2.08
519678526241255425	-.22
519678555609763840	-2.14
519678585041190914	-2.00
519678614481014784	-1.98
519678644097011712	-2.00
519678673717170176	-1.86
519678703203139586	-2.03
519678732701683712	-3.49
519678762166677504	-2.33
519678791728115712	-.25
519678821310537728	-3.16
519678850817466368	-1.24
519678880743829504	-1.57
519678910246551554	-2.49
519678940198088705	-3.03
519678969784696833	-3.49
519678999203573760	-3.50
519679028601438208	-2.55
519679058162880513	-2.53
519679087787261952	-2.95
519679117411627008	-1.64
519679146868219904	-1.63
519679176379342849	-2.08
519679205949194240	-2.86
519679235690987521	-.89
519679265114046464	-1.11
519679295195594752	-.90
519679324648001537	-3.34
519679354024898562	-1.54
519679383473098752	-.98
519679413110046720	-2.54
519679442726027265	-1.98
519679472186826754	-1.72
519679501572116481	-2.49
519679531020349440	-2.69
519679560405630976	-2.60
519679589774151681	-3.05
519679619260092416	-2.65
519679648653791232	-3.19
519679678269751297	-2.61
519679708183552002	-2.22
519679737669513216	-1.66
519679767180623873	-2.52
519679796645617665	-2.99
519679826181881859	-2.60
519679855613321216	-1.34
519679885191565313	-3.62
519679914090328064	-2.55
519679943446233088	-.58
519679973091573760	-3.32
519680002615283712	-.99
519680032029949952	-2.59
519680061591392256	-1.47
519680091190616064	-1.15
519680120672366592	-2.82
519680150141542400	-2.80
519680179841409024	-2.73
519680209671294977	-2.74
519680239094341632	-3.03
519680268748070913	-1.51
519680298171121665	-3.14
519680327648690176	-1.97
519680357134651393	-.87
519680386595434496	-2.51
519680416261763074	-2.65
519680446607532032	2.31
519680476332556289	-.05
519680505814323204	2.36
519680535191236610	-2.53
519680564635238402	-2.23
519680594049896449	-1.90
519680623456169984	-2.31
519680652912766976	-2.88
519680682373554177	-2.88
519680711918235649	-3.18
519680741609713664	-3.14
519680771099873281	-1.80
519680800497741825	-2.08
519680829971124226	-2.57
519680858483994625	-2.44
519680888003510274	-2.76
519680917581754369	-2.88
519680946249822208	-2.21
519680975966453760	-2.33
519681005427228672	-4.22
519681034871246850	-3.75
519681064449490946	-1.83
519681093973204993	-2.49
519681123828236288	-2.38
519681153570045953	-3.77
519681183307669504	-2.56
519681212713934850	-1.04
519681242300559360	-2.01
519681271702622210	1.75
519681300324564992	-2.40
519681328816463872	-2.82
519681358382108672	-2.37
519681387742232577	-1.29
519681417333051394	-2.33
519681447058108416	-2.98
519681476711809024	-3.44
519681505199546368	-1.34
519681534698082304	-2.88
519681564431495168	-3.52
519681593980370947	-1.81
519681622514208770	-2.31
519681652075679745	-1.38
519681681561645056	-3.92
519681711043395584	-1.81
519681740609052674	-3.55
519681770074017792	-2.87
519681799442530305	-3.26
519681829142405120	-3.29
519681858565468161	.15
519681888202399744	-1.54
519681918007119872	-2.59
519681947438575616	-.77
519681976899366915	-1.61
519682006406279169	-2.51
519682035913211907	-1.86
519682065428537344	-2.49
519682095145156609	-2.00
519682124622749696	-.02
519682154037399552	-.58
519682183447838720	-2.57
519682212891877380	-.58
519682242440732673	-.56
519682271888949248	.51
519682301311987712	-1.56
519682330818928643	-1.06
519682360170647553	-3.00
519682389669187585	-1.25
519682419150974976	-2.33
519682448594964480	-1.27
519682478173208576	-1.50
519682507663368193	-3.19
519682537115746304	-1.85
519682566580731904	.87
519682595949248513	-3.04
519682625347133441	-2.70
519682654828900352	-.75
519682684516188161	-2.60
519682713905688579	-3.23
519682743261622272	-2.37
519682772844027906	-2.66
519682802187382786	-.28
519682831547506689	-2.63
519682860903452676	-2.60
519682890511052800	-2.50
519682920080883712	-2.51
519682949503926274	.75
519682978947940352	-2.85
519683008354193409	-3.02
519683037823385600	-2.95
519683067531640833	-3.58
519683096912728066	-2.29
519683126289649665	-2.21
519683155641380864	-2.58
519683185056022528	-3.49
519683214525231104	-2.56
519683243990200320	-2.64
519683273878818816	.20
519683303280881664	2.14
519683332825550848	-2.27
519683362231832576	-2.20
519683391893946368	-1.98
519683420499107840	-.08
519683449955708928	-2.37
519683479613616129	-3.09
519683509120548865	-2.15
519683538673598465	-2.21
519683568209907712	.52
519683597670690818	-2.87
519683627399921664	-2.87
519683656760053762	-2.32
519683686472486914	.31
519683715971039232	-3.18
519683745456996354	-3.99
519683774104076288	-2.58
519683803724259330	-2.34
519683833113767936	1.54
519683863002361857	-1.98
519683892526067712	-2.63
519683922460815360	-1.98
519683952164872193	-2.49
519683981738917889	-2.36
519684011354890240	-2.44
519684041000235009	-3.18
519684070616227840	-3.49
519684100068634625	-2.00
519684129432940545	-2.62
519684159745187840	-2.64
519684189155631105	-1.92
519684218729660419	-2.38
519684247259320320	-2.11
519684276657197056	-1.81
519684306050875393	-3.04
519684335696244737	-2.75
519684365190578176	-3.71
519684394638786561	-2.46
519684423994732544	-.87
519684453543600128	-3.02
519684482488496129	-1.66
519684511932510208	-2.40
519684540751564801	-.91
519684570199756800	-3.00
519684599618617344	-3.18
519684629045862401	-1.82
519684658590515200	-3.17
519684688110047234	-2.05
519684716660654081	-2.89
519684746024988673	-2.20
519684774575620096	-2.82
519684804015443969	-1.93
519684833513979904	-2.29
519684862903463937	-2.17
519684892389412864	-2.37
519684922009604096	-2.53
519684951399071744	-3.00
519684980968923138	-3.74
519685010618454016	-1.29
519685040230244352	-2.97
519685069653278721	-3.51
519685099210551297	-3.09
519685128759439361	-2.51
519685158312488960	-2.64
519685187806834688	-1.37
519685217552826368	-2.15
519685246975873025	-2.17
519685276516356096	-3.02
519685305100537856	-2.87
519685334540374017	-3.30
519685364026327043	-2.55
519685392493051904	-3.00
519685422012571648	-3.80
519685451423035392	-3.29
519685480955117568	.92
519685509468024832	-2.35
519685539104972800	-2.53
519685568708374529	-2.44
519685598173360128	-1.37
519685627588014081	-.34
519685657262686208	-2.33
519685685859450881	-2.87
519685715299278848	-3.36
519685744932057088	-3.66
519685774472540160	-2.58
519685804029784066	-2.05
519685833402490882	-3.02
519685862989131776	-2.06
519685892768665601	1.10
519685922275590145	-.23
519685951660883969	-1.78
519685981096529921	-3.24
519686010691543040	-3.02
519686040206852096	.70
519686069583765504	-1.80
519686099153600512	-.52
519686128710864897	-3.27
519686158251327488	-2.19
519686188009922560	1.57
519686217642676225	-2.64
519686247082508288	-2.02
519686276576841728	-2.56
519686306146705408	-2.50
519686335632646144	-3.69
519686365298966529	-2.31
519686394772353024	-1.51
519686424258293760	-3.01
519686453974941698	-1.88
519686483532193793	-2.57
519686513051697155	-1.18
519686542592184320	.93
519686572061376513	-3.44
519686601878679553	-2.00
519686631314300930	-3.45
519686660804472835	-3.15
519686690227499010	-1.94
519686719709249536	-2.98
519686749228773376	-2.68
519686778723115009	-3.11
519686808062275584	-2.52
519686837581787136	-2.28
519686867042578433	-2.22
519686896553697280	-3.19
519686925968347139	-2.08
519723427213475840	-2.53
519723456590397440	-3.46
519723485963108352	-2.49
519723515344216064	-2.55
519723544939212800	-1.26
519723574311936000	2.30
519723603705606144	-2.71
519723633116053504	-2.64
519723662471995392	-.34
519723691924402176	-1.12
519723721645252610	-.64
519723750984409088	-2.50
519723780717830145	-2.28
519723810245722112	-2.12
519723839681335296	-.02
519723868156481538	2.57
519723897592090626	-2.95
519723927002546176	-1.30
519723956429807616	-2.55
519723985852837888	-2.68
519724015271694336	1.47
519724044610838528	-2.39
519724074054864896	-3.92
519724103461109760	1.60
519724132917719040	-2.61
519724162319785984	-1.50
519724191751208960	-3.02
519724221170081792	-3.45
519724250723151874	-3.94
519724280167149569	-3.05
519724309510500355	.77
519724338912583680	-.74
519724368293670912	-2.59
519724396756230145	-2.20
519724426170867712	-2.88
519724455610683392	-2.77
519724485134389248	-3.18
519724514515501056	-2.72
519724543842086912	-1.98
519724573411901440	-2.92
519724602969186304	-2.21
519724632656445441	-2.85
519724662020784128	-1.94
519724691515117568	-2.02
519724721076572160	-3.27
519724750457696256	-2.64
519724779868143616	-2.50
519724809400238080	-2.12
519724838877810688	-1.16
519724868426670080	-3.75
519724897803591680	-2.12
519724927763496960	-2.03
519724957173944320	-2.22
519724986701864961	-2.56
519725015327977472	-2.68
519725044688105473	-2.33
519725074094358528	-2.85
519725103538384896	-.57
519725133032722432	-2.00
519725162514505730	-2.59
519725191908163584	-2.36
519725221310242816	.39
519725251295338497	.43
519725280689016832	-.90
519725310095265794	-1.89
519725339488952320	-2.13
519725368891015169	-2.42
519725398343446528	-2.58
519725427984592896	-3.03
519725457453752320	-2.24
519725487044575232	-3.09
519725516488589312	-.68
519725544976297987	-3.74
519725574357393411	-.88
519725604195680256	-2.32
519725632893112320	-1.76
519725662446174208	-2.55
519725691881811968	-4.11
519725721334214656	-3.77
519725750774013952	-2.14
519725780255789057	-3.05
519725809628479491	-2.15
519725839110262785	-2.58
519725868608794624	-3.12
519725898023448578	-3.59
519725927480057857	-.76
519725956915662848	-1.44
519725985550184448	-.93
519726014973227008	-2.50
519726044408868864	-.56
519726074226167808	-2.45
519726104018300928	-2.49
519726133516832770	-2.82
519726162969260032	-3.16
519726192690073601	-3.78
519726221177782273	-2.31
519726250739257346	-1.51
519726280149696512	-3.49
519726309706985472	-2.32
519726339260030976	-3.00
519726368704061443	-2.40
519726398215163907	-3.01
519726426862260224	-1.82
519726456314679297	-2.26
519726485838364672	-1.57
519726515257217024	-2.16
519726543719763969	-3.19
519726573465767938	-2.90
519726632441888769	-1.88
519726661852348417	-1.50
519726691308957696	-.36
519726720878792704	-1.71
519726749488132096	-1.48
519726779074752512	-2.19
519726808481013760	-1.73
519726837987942400	-.78
519726867469697024	-3.93
519726896003547136	-1.86
519726925745360898	-1.87
519726955424276481	-.82
519726984813752320	-2.08
519727014249381889	-2.87
519727043680813056	-3.00
519727073447796738	-2.19
519727102921166849	-2.66
519727132549709824	-2.23
519727161935028224	-1.84
519727190431121410	-2.56
519727219854176256	-1.40
519727248316719105	-.46
519727277697794049	-2.61
519727307020177409	-2.67
519727336426450944	1.51
519727365820141568	-2.59
519727394400129024	-2.33
519727423772848128	-1.14
519727453367848960	.51
519727482040115200	4.46
519727511614132224	-2.38
519727540965875712	-2.98
519727570313428992	-2.98
519727599832924160	-.91
519727629339881472	-1.70
519727658758717440	-3.02
519727688139812865	-2.70
519727717508325376	-2.74
519727747199823873	-2.47
519727776635437058	-2.00
519727806096211968	-1.80
519727835447959552	.81
519727864002797572	-1.98
519727893463580672	-1.73
519727922865639424	-2.81
519727952259321857	-1.30
519727981669801984	-2.53
519728011025735681	-1.61
519728040390057985	-2.23
519728069787910145	-.38
519728099332608001	-2.01
519728128789184512	-1.20
519728158216425472	-2.15
519728187635298306	-1.80
519728216982818816	-2.40
519728246481379328	-2.40
519728275845697536	-.86
519728305210007552	-2.00
519728334549155840	-3.24
519728363045257217	-3.06
519728392510267395	-1.43
519728421887164417	-2.34
519728451507339264	-2.00
519728480892641281	-3.49
519728510600892416	-3.49
519728540007141377	-4.11
519728569409228800	-2.81
519728598970691585	-2.39
519728627554873345	-2.87
519728656940142592	-.82
519728686388375553	-2.38
519728715832365056	-2.46
519728745326718976	-2.69
519728774712004610	-2.52
519728804315414528	-2.94
519728833058963456	-2.23
519728862419120129	-2.81
519728891796017152	-2.78
519728921235828736	-3.72
519728949748699136	-3.45
519728979700240384	-1.66
519729009244905472	-2.30
519729038768615424	-.56
519729068569161728	-2.08
519729098050904064	-2.43
519729127717208065	-3.95
519729157136064513	-2.33
519729186521370624	-.96
519729215889883136	-2.81
519729245581352960	-2.71
519729275004416001	-3.00
519729304347750402	-1.79
519729333762408448	-2.78
519729362317230081	-2.63
519729390851080195	-2.67
519729420211208192	4.44
519729449617473536	-2.20
519729479111815169	-2.22
519729508513878018	-3.87
519729537907564544	-2.35
519729567435481089	-2.27
519729597340848130	-1.86
519729626902298624	-3.05
519729656312762368	-1.05
519729685035356160	-2.33
519729714479382528	-3.07
519729743948550145	-2.66
519729773367406592	-1.41
519729802832384000	2.18
519729832188329985	-2.56
519729861653299200	-3.13
519729891026022401	-2.40
519729920432279552	-1.94
519729949876289536	-3.18
519729979232247808	-1.82
519730008802070530	-2.88
519730038233526273	-1.90
519730067635593218	-2.83
519730096999919619	-1.57
519730125454077952	3.46
519730154893885442	-3.02
519730184312725504	-1.89
519730213710606336	-3.83
519730243213348864	-2.96
519730272812531712	-1.85
519730302696968193	-1.84
519730332140990467	.10
519730361593380865	-2.63
519730390034948096	-.13
519730419537694720	-3.27
519730449006874624	-2.07
519730478429908992	-.42
519730507806822402	-1.15
519730537284370433	-1.78
519730566636109824	-1.29
519730596180799489	-2.67
519730625595441153	-.25
519730655014289408	-2.88
519730684475101185	-2.54
519730714267226112	-2.85
519730743744802816	-1.80
519730773193023491	-2.15
519730802603483137	1.74
519730832039096321	-2.64
519730861382451201	-2.05
519730890981650432	.35
519730920383717377	-2.37
519730949735473152	2.11
519730979292729344	-2.82
519731008787075072	-2.12
519731038235267072	-1.53
519731067738025987	.40
519731097165258753	-2.93
519731126550556673	-2.91
519731156208476160	-2.45
519731185988030466	-2.10
519731215432044544	-2.31
519731243894599680	-.40
519731273355382786	-3.44
519731302749052928	-1.85
519731332180496384	-1.59
519731361607737344	-.45
519731391173365760	-2.15
519731420533497856	.11
519731449998499840	-2.51
519731479635431424	-2.72
519731509008150530	-3.36
519731538439585792	-.41
519731567824871425	-2.97
519731597226938368	-2.48
519731626654183424	.79
519731655343235072	4.00
519731684711751680	-1.61
519731714067660800	1.13
519731743545237504	-2.40
519731773039599616	-2.84
519731802403921922	-2.50
519731831856320512	-1.54
519731861220630528	-2.55
519731890576564224	-2.41
519731920007999489	-2.02
519731949443624960	-1.39
519731978925383680	-1.36
519732008411348992	-2.22
519732037817614336	-1.17
519732067303567360	-2.50
519732096726614017	-1.76
519732126111911936	-2.34
519732155551739907	-2.31
519732184999948288	-3.74
519732214519439360	-1.81
519732242940059648	-3.00
519754658466631680	-1.75
519754688145522688	-1.31
519754716633243649	-2.63
519754746060488706	-2.42
519754774657241089	-2.19
519754803228856320	-2.57
519754832672849920	-2.81
519754862037192704	-3.18
519754891435061248	-4.00
519754920870703104	-1.55
519754950297931777	-3.02
519754979733544961	-1.91
519755009282433024	-1.88
519755037770121216	-3.00
519755067235131394	-2.63
519755096612032512	-1.50
519755125993136128	-2.86
519755155416158208	-2.63
519755184956661760	-3.00
519755214744584192	-1.71
519755244108906496	-3.00
519755272726667264	-3.49
519755302296502272	-2.00
519755332004745218	-2.64
519755361914322946	-2.78
519755390599196672	-2.26
519755419992850434	-3.15
519755448526708736	1.44
519755477966548993	-1.78
519755507582529536	-2.72
519755537005568000	-2.00
519755566378278913	-2.58
519755595805511680	-1.80
519755625207586816	-2.75
519755654613848066	-1.06
519755684124954624	-2.23
519755713594130433	-2.81
519755742962655233	-3.37
519755772339572737	-2.00
519755801884254208	-1.48
519755831252774913	-2.74
519755860625469441	-3.14
519755890237255680	-2.62
519755919614177280	-2.10
519755949095915520	-2.50
519755978481217537	-1.92
519756007895875584	-2.84
519756036329054209	-2.25
519756065684996096	-2.33
519756095103844352	-1.73
519756124656906240	-1.42
519756154063175680	-1.46
519756183456849921	-2.73
519756213039276032	-2.94
519756242474921985	.38
519756271931514880	-2.10
519756301555871744	-2.64
519756331016658944	-.46
519756360452296704	-2.90
519756390026321921	-2.64
519756419520679937	-1.50
519756448952107010	-1.61
519756478287081473	-2.94
519756507643015169	-2.59
519756536160059394	-2.37
519756565566341122	-2.73
519756594985185281	-2.06
519756624416628736	-2.83
519756653986459649	-2.07
519756682730024961	-2.17
519756712106938368	-1.45
519756741521575940	-.98
519756770894295040	-2.33
519756800350900224	-3.49
519756828943450112	-3.77
519756857624129537	-2.62
519756887017783297	-3.83
519756916432441344	.17
519756945960366080	-1.99
519756975412744193	-2.81
519757004835790850	-3.05
519757034242056192	-.86
519757063610568704	-2.33
519757093075562497	-2.50
519757122691559424	-3.85
519757152131350529	-2.37
519757181579583488	-2.00
519757211128459264	-2.20
519757240538906624	-3.00
519757269957767168	-.24
519757299573719040	2.05
519757328942243840	-2.51
519757358382055424	-1.91
519757387767365633	-.35
519757417286864897	-2.41
519757446642819073	-2.43
519757476044886016	-2.53
519757505564385280	-2.48
519757534945484800	-1.27
519757564364341248	-2.79
519757593909022720	-.22
519757623575334913	-2.15
519757653002555392	-2.22
519757682375262208	-2.68
519757711789940736	-2.91
519757741368156160	-1.73
519757770862522368	1.74
519757799488622593	-1.62
519757828030885889	-2.06
519757857646850051	-2.84
519757886990209028	-3.13
519757916417445888	-2.60
519757946087948288	-1.73
519757975443890176	-1.27
519758004963401728	-2.51
519758034596151296	.18
519758064027586562	-2.52
519758094008848384	-2.38
519758123553140736	-2.83
519758153001349120	-1.67
519758182734757888	-1.93
519758211226673153	-2.00
519758240570019840	-3.87
519758270055981056	-2.78
519758299562930176	-3.16
519758329233813504	-3.58
519758357985370113	-2.52
519758387341299712	-2.78
519758416839839744	-2.46
519758446283866112	-1.80
519758475786600448	-2.78
519758504379154433	-1.15
519758533798010880	-2.84
519758563170721793	-1.41
519758591704592384	-2.65
519758621098254336	-2.74
519758650538082304	-2.78
519758680007266306	-.74
519758709367386112	-3.90
519758738786250752	-.46
519758768179933184	-2.12
519758797678473216	-2.82
519758827197984769	-2.03
519758856621015040	-3.22
519758886069211136	-2.12
519758915597520896	.53
519758945259237376	-2.43
519758973784702978	-1.65
519759003245506560	3.21
519759032752435203	-2.63
519759062205210624	.39
519759091774681088	-2.06
519759121273221120	-2.85
519759149899345921	-2.51
519759179439820801	-1.83
519759208992894976	-2.88
519759238470434816	-2.17
519759267918671872	-2.08
519759297350094848	-2.88
519759326802493441	-2.25
519759356200382464	-3.20
519759385589870592	-1.64
519759414929027072	-2.19
519759444456923137	-2.42
519759473863184384	-2.22
519759502413811712	-2.33
519759531862020098	-2.29
519759561368936448	-2.07
519759590766821376	-3.21
519759620500635648	-.57
519759650023936001	-2.24
519759679447003136	-.60
519759708811321345	-2.64
519759738255319040	-2.28
519759767665778690	.18
519759796988174336	-1.61
519759826717380608	-1.54
519759856190763008	-2.30
519759885622202369	-1.55
519759915162669056	-3.43
519759945068072961	-2.07
519759974453370880	-.77
519760003813494784	-2.06
519760033236537344	-1.30
519760063096160256	-3.34
519760092703358979	-2.42
519760122210316289	-2.63
519760151633334272	-3.56
519760181006049281	-2.63
519760210613637120	-1.85
519760240045072386	-2.15
519760269560410114	-3.31
519760298945687552	-1.56
519760328314195968	-.74
519760356864843776	-1.72
519760386317225984	-2.89
519760415845138435	-1.30
519760445255598080	-3.55
519760474875777024	-2.58
519760504386883584	-3.26
519760533109481472	-3.33
519760562557702144	-1.43
519760591972360193	-2.81
519760621328277505	-3.19
519760650713571329	-2.06
519760680103059456	-1.78
519760709513523200	.86
519760738894618624	-3.00
519760768246358016	.00
519760797715558401	-2.50
519760827294154752	-1.64
519760856943308800	2.67
519760886336978944	-1.85
519760915801985024	-2.67
519760945258590208	-3.17
519760974899724288	-2.32
519761003341295617	-.88
519761034257522688	-2.12
519761063638618112	-2.72
519761093120364544	-2.86
519761122446950401	-3.00
519761151882567680	-2.51
519761181259493377	-2.37
519761213937307648	-3.43
519761243381313536	-3.95
519761272829530112	-1.50
519761302181269504	-2.58
519761331512045570	-2.63
519761360914087936	-3.52
519761390601396224	.76
519761419999256577	.77
519761449405534209	-2.88
519761478845362176	-1.21
519761508260007936	-2.42
519761537762725890	-3.13
519761567160598528	-3.01
519761596713689090	-2.76
519761626082197504	-2.54
519761656172134401	-3.71
519761684819218432	-1.64
519761714238066688	1.28
519761743619190786	-1.63
519761773272899584	-3.65
519761802763042816	-2.21
519761831246589953	-3.15
519761860673802240	-3.18
519761890151370752	-2.50
519761919658688512	-1.50
519761948267671552	-2.10
519761977720070144	-2.51
519762007113736192	1.90
519762036461289472	-3.21
519762065922469888	-3.10
519762095487725568	-3.36
519762125061754880	-2.78
519762154514173953	-3.03
519762183945613312	-.56
519762213822005248	-2.60
519762243345321984	-2.97
519762272990674944	2.33
519762302413709312	-2.20
519762331228590080	-3.02
519762360618086400	-1.16
519762389969797120	-3.02
519762419631939584	-2.27
519762449151426560	-3.18
519762478545129472	-.21
519762508026875905	-.74
519762537462902784	1.96
519762567036555264	-2.37
519762596396662785	1.57
519762625802952704	-2.97
519762655284711425	-2.88
519762684783243264	-2.75
519762714218864641	-2.86
519762743784525824	-2.19
519762774637813762	-2.73
519762804190892033	-3.19
519762833592946689	-.58
519762863078912000	.31
519762892845895681	-1.03
519762921304231936	-.71
519762950777622532	-2.64
519762980171309057	-2.36
519763009581768704	-3.18
